Account_ID,Customer_ID,Branch_ID,Account_Type,Account_Open_Date.1,Account_Status,Current_Balance
A002459,C00515,BR004,Current,09-11-2024,Active,77524.42
A002460,C01489,BR001,Savings,28-02-2024,Active,17445.56
A002461,C00425,BR008,Salary,15-05-2022,Active,51466.28
A002462,C00084,BR006,Fixed Deposit,02-03-2022,Closed,115466.94
A002463,C00842,BR004,Savings,17-05-2023,Active,44028.32
A002464,C01933,BR015,Savings,27-10-2022,Active,25915.14
A002465,C01893,BR001,Salary,24-02-2024,Active,18062.7
A002466,C01172,BR012,Savings,20-10-2024,Active,57919.82
A002467,C01991,BR006,Savings,04-01-2023,Active,33506.63
A002468,C00575,BR008,Salary,15-11-2023,Active,29404.02
A002469,C02168,BR004,Savings,16-11-2022,Active,65494.21
A002470,C00053,BR005,Savings,13-11-2023,Active,176569.13
A002471,C00406,BR003,Savings,07-07-2023,Active,44241.83
A002472,C02767,BR006,Savings,04-01-2022,Active,7540.36
A002473,C01404,BR001,Fixed Deposit,29-08-2024,Active,222074.13
A002474,C01669,BR013,Savings,19-03-2023,Active,37111.45
A002475,C01193,BR007,Savings,28-12-2024,Active,83750.99
A002476,C01941,BR004,Salary,05-09-2024,Inactive,39246.01
A002477,C02245,BR007,Salary,13-10-2022,Active,54064.56
A002478,C02339,BR003,Savings,19-07-2025,Active,33293.14
A002479,C00748,BR005,Current,02-02-2022,Active,45418.49
A002480,C01880,BR012,Current,18-04-2024,Active,46406.04
A002481,C02354,BR012,Savings,18-03-2025,Active,14712.65
A002482,C01240,BR005,Savings,29-02-2024,Active,51212.29
A002483,C01147,BR002,Salary,25-03-2024,Active,9432.02
A002484,C01883,BR006,Savings,19-11-2023,Closed,51221.96
A002485,C01722,BR010,Savings,29-03-2022,Active,27528.5
A002486,C00758,BR005,Current,18-09-2024,Active,50541.24
A002487,C02874,BR015,Savings,24-10-2025,Active,46097.62
A002488,C01685,BR006,Savings,12-03-2025,Active,44466.66
A002489,C01694,BR005,Savings,27-03-2022,Active,116769.45
A002490,C00617,BR012,Fixed Deposit,19-11-2022,Active,284467.68
A002491,C02027,BR005,Salary,01-05-2025,Active,41096.7
A002492,C02753,BR005,Savings,09-11-2024,Active,108385.28
A002493,C02179,BR014,Savings,20-06-2023,Active,175498.2
A002494,C01529,BR006,Fixed Deposit,23-12-2022,Active,71886.98
A002495,C01910,BR011,Current,07-11-2023,Active,38714.97
A002496,C00702,BR001,Salary,16-02-2022,Active,23622.77
A002497,C00182,BR002,Savings,11-05-2022,Active,51339.57
A002498,C01919,BR006,Savings,20-04-2022,Inactive,29443.36
A002499,C00546,BR005,Savings,20-04-2025,Active,7912.83
A002500,C00271,BR001,Fixed Deposit,09-03-2022,Active,50237.71
A002501,C02325,BR012,Fixed Deposit,18-03-2024,Active,326667.37
A002502,C01303,BR012,Savings,14-02-2023,Active,92758.07
A002503,C02560,BR002,Salary,10-01-2025,Active,109711.56
A002504,C02598,BR012,Fixed Deposit,05-07-2022,Active,189412.01
A002505,C00369,BR002,Fixed Deposit,22-08-2025,Active,63256.06
A002506,C02304,BR003,Savings,05-05-2022,Active,82352.4
A002507,C01005,BR005,Savings,21-05-2025,Active,12460.44
A002508,C02111,BR014,Fixed Deposit,04-08-2022,Active,93150.57
A002509,C00133,BR009,Savings,13-02-2022,Inactive,33278.87
A002510,C01412,BR003,Savings,25-02-2022,Active,76630.47
A002511,C01886,BR011,Savings,14-02-2025,Active,22143.22
A002512,C01341,BR001,Current,17-05-2023,Closed,57185.55
A002513,C01656,BR012,Savings,01-09-2023,Active,24264.78
A002514,C00034,BR006,Current,17-04-2025,Active,48915.01
A002515,C00023,BR011,Fixed Deposit,18-01-2023,Active,80129.41
A002516,C01801,BR008,Current,20-03-2024,Active,47145.37
A002517,C01248,BR015,Fixed Deposit,13-03-2023,Inactive,184951.31
A002518,C01732,BR005,Fixed Deposit,05-04-2022,Active,75845.07
A002519,C01079,BR005,Salary,22-12-2025,Active,40437.81
A002520,C00016,BR005,Current,02-07-2023,Active,86296.9
A002521,C02101,BR001,Fixed Deposit,22-05-2025,Active,199064.97
A002522,C00412,BR004,Current,20-09-2023,Active,63993.5
A002523,C02355,BR008,Savings,20-06-2025,Active,47893.58
A002524,C00038,BR009,Fixed Deposit,09-09-2022,Active,188573.57
A002525,C02787,BR002,Current,29-02-2024,Active,66117.35
A002526,C00760,BR006,Fixed Deposit,29-06-2023,Active,202492.19
A002527,C02678,BR009,Savings,21-12-2025,Active,14654.05
A002528,C00012,BR006,Savings,07-05-2023,Inactive,24469.76
A002529,C01351,BR011,Salary,01-02-2025,Active,26297.05
A002530,C01253,BR005,Current,23-12-2023,Active,25981.8
A002531,C00493,BR001,Savings,09-08-2023,Active,25473.98
A002532,C01430,BR012,Fixed Deposit,15-10-2024,Active,127968.42
A002533,C00646,BR005,Current,30-07-2024,Active,13474.64
A002534,C01312,BR015,Savings,01-12-2023,Active,38253.54
A002535,C01124,BR010,Salary,22-03-2022,Active,96763.82
A002536,C00599,BR007,Savings,19-04-2022,Active,25345.84
A002537,C02366,BR010,Savings,24-05-2024,Active,19511.71
A002538,C01571,BR006,Savings,22-03-2022,Active,16150.95
A002539,C02516,BR001,Savings,04-06-2024,Active,26120.11
A002540,C02443,BR010,Fixed Deposit,21-07-2025,Active,147189.25
A002541,C00788,BR003,Savings,27-02-2025,Active,48443.71
A002542,C00874,BR005,Salary,12-10-2024,Active,58199.95
A002543,C02855,BR006,Current,04-02-2023,Active,32353.74
A002544,C00938,BR007,Savings,18-08-2024,Active,39335.36
A002545,C00285,BR008,Fixed Deposit,25-09-2022,Inactive,129787.55
A002546,C01629,BR005,Savings,27-08-2025,Active,56465.23
A002547,C02901,BR009,Current,12-05-2022,Inactive,91205.73
A002548,C00702,BR001,Salary,02-03-2024,Active,35482.87
A002549,C01913,BR002,Salary,12-12-2023,Active,25942.63
A002550,C01014,BR005,Savings,18-04-2022,Inactive,50201.15
A002551,C01155,BR005,Salary,30-09-2022,Active,37576.25
A002552,C01358,BR006,Fixed Deposit,09-11-2024,Active,173915.24
A002553,C00430,BR009,Savings,20-05-2024,Active,85486.11
A002554,C01159,BR001,Current,26-08-2022,Active,74753.24
A002555,C00820,BR007,Savings,25-07-2022,Active,12951.73
A002556,C02455,BR004,Savings,31-08-2024,Active,24949.81
A002557,C00684,BR011,Savings,23-08-2024,Closed,13937.75
A002558,C02547,BR015,Savings,09-08-2023,Active,23707.31
A002559,C00051,BR005,Salary,30-01-2022,Active,15351.5
A002560,C01209,BR008,Savings,11-02-2022,Active,26506.04
A002561,C00805,BR005,Savings,09-08-2022,Active,26775.71
A002562,C01344,BR003,Savings,23-03-2022,Active,39664.02
A002563,C02313,BR009,Savings,24-03-2024,Active,29356.15
A002564,C02871,BR008,Current,28-07-2023,Closed,171958.07
A002565,C02184,BR010,Current,14-11-2022,Active,128914.11
A002566,C01510,BR008,Savings,18-05-2024,Active,49298.23
A002567,C01538,BR015,Savings,26-10-2024,Active,22033.28
A002568,C02980,BR005,Savings,07-09-2022,Active,16479.88
A002569,C02975,BR001,Current,02-07-2024,Active,33344.26
A002570,C02289,BR002,Savings,05-06-2022,Active,9449.37
A002571,C00493,BR001,Salary,26-05-2024,Active,85258.5
A002572,C00793,BR013,Current,04-07-2023,Active,47664.09
A002573,C00818,BR004,Savings,10-06-2022,Active,21300.44
A002574,C00688,BR015,Savings,20-03-2025,Active,111787.67
A002575,C02903,BR008,Savings,24-09-2022,Active,59121.67
A002576,C00478,BR010,Savings,19-02-2025,Active,41600.56
A002577,C02559,BR012,Savings,18-06-2023,Active,72820.45
A002578,C02419,BR001,Fixed Deposit,26-09-2024,Active,520588.58
A002579,C01586,BR006,Savings,30-10-2024,Active,39883.95
A002580,C00921,BR006,Savings,14-09-2023,Active,28540.14
A002581,C00798,BR004,Salary,01-09-2024,Active,31951.91
A002582,C02028,BR015,Fixed Deposit,08-10-2023,Inactive,36643.15
A002583,C02014,BR014,Savings,04-06-2024,Active,17720.6
A002584,C01621,BR001,Current,27-11-2022,Active,32634.32
A002585,C01706,BR001,Savings,14-09-2023,Active,17322.51
A002586,C02478,BR001,Salary,20-07-2022,Active,7259.35
A002587,C02264,BR013,Current,31-08-2023,Active,35362.92
A002588,C02253,BR001,Savings,24-01-2022,Active,43235.85
A002589,C00842,BR004,Savings,22-08-2023,Active,45353.61
A002590,C00192,BR010,Savings,10-06-2025,Active,30613.87
A002591,C01376,BR008,Salary,12-06-2023,Inactive,75905.96
A002592,C01016,BR006,Savings,26-12-2023,Active,128454.1
A002593,C01005,BR005,Current,04-06-2025,Active,13198.14
A002594,C01561,BR005,Savings,05-01-2022,Inactive,59937.21
A002595,C02777,BR011,Salary,06-09-2024,Active,90565.19
A002596,C02411,BR005,Savings,13-02-2024,Active,21418.36
A002597,C02026,BR004,Fixed Deposit,17-05-2023,Active,297815.73
A002598,C02143,BR005,Savings,13-01-2023,Active,90309.28
A002599,C01242,BR008,Savings,16-05-2024,Closed,12178.09
A002600,C01649,BR008,Savings,17-09-2023,Active,135785.89
A002601,C01302,BR005,Current,01-08-2023,Active,103236.57
A002602,C02426,BR008,Savings,09-09-2024,Inactive,19511.82
A002603,C02971,BR008,Savings,07-08-2023,Active,62581.05
A002604,C01305,BR008,Savings,29-03-2025,Active,84824.87
A002605,C02163,BR002,Savings,21-02-2023,Active,38062.31
A002606,C00167,BR005,Salary,20-10-2024,Active,20490.47
A002607,C01206,BR014,Savings,03-04-2024,Active,28057.39
A002608,C02612,BR007,Salary,02-08-2025,Active,25371.75
A002609,C02060,BR009,Fixed Deposit,08-08-2023,Active,139943.66
A002610,C01580,BR009,Salary,09-12-2022,Active,24787.82
A002611,C00642,BR005,Savings,06-08-2023,Active,20111.23
A002612,C02426,BR008,Current,24-08-2024,Active,52138.08
A002613,C02912,BR009,Salary,21-09-2023,Active,21120.68
A002614,C01177,BR010,Savings,24-07-2025,Active,31649.86
A002615,C02429,BR010,Savings,16-08-2022,Active,13390
A002616,C01766,BR012,Savings,27-03-2023,Active,7943.33
A002617,C01193,BR007,Savings,07-12-2025,Active,80504.48
A002618,C00994,BR009,Savings,13-03-2025,Active,14954.21
A002619,C01509,BR004,Savings,23-04-2022,Active,11500.8
A002620,C01229,BR003,Current,05-10-2025,Active,108186.35
A002621,C01852,BR013,Savings,15-09-2023,Active,72010.01
A002622,C00443,BR009,Savings,29-07-2024,Active,83680.91
A002623,C01432,BR005,Fixed Deposit,25-01-2022,Closed,63357.12
A002624,C02225,BR008,Savings,28-08-2022,Active,106699.4
A002625,C02536,BR006,Savings,17-10-2024,Active,74161.18
A002626,C00841,BR008,Savings,17-01-2023,Active,26116.67
A002627,C01801,BR008,Savings,21-06-2022,Active,14154.85
A002628,C00906,BR008,Current,20-09-2024,Active,21409.47
A002629,C02370,BR005,Savings,14-11-2022,Active,31081.26
A002630,C01063,BR010,Fixed Deposit,19-06-2025,Active,156878.32
A002631,C02021,BR014,Fixed Deposit,19-09-2022,Active,214053.22
A002632,C01297,BR012,Savings,04-02-2022,Active,30750.28
A002633,C00802,BR012,Salary,25-07-2023,Inactive,114840.74
A002634,C01729,BR002,Current,22-04-2023,Active,38509.19
A002635,C01872,BR005,Fixed Deposit,21-07-2024,Active,58773.14
A002636,C02049,BR006,Savings,08-12-2022,Active,12080.95
A002637,C02374,BR005,Current,03-12-2025,Inactive,20709.47
A002638,C02028,BR015,Savings,09-09-2023,Active,77147.71
A002639,C02555,BR012,Savings,01-11-2024,Active,17017.86
A002640,C01272,BR005,Fixed Deposit,27-01-2025,Active,108445.88
A002641,C01527,BR005,Savings,15-07-2025,Closed,39457.21
A002642,C01446,BR010,Savings,05-01-2024,Active,63519.65
A002643,C01735,BR015,Savings,29-11-2022,Active,21969.16
A002644,C00421,BR003,Fixed Deposit,28-01-2024,Closed,208537.86
A002645,C02563,BR006,Savings,14-09-2023,Active,23974.39
A002646,C01565,BR008,Savings,08-06-2024,Active,52828.36
A002647,C01661,BR005,Current,12-12-2022,Active,24220.88
A002648,C02632,BR006,Savings,24-01-2024,Active,65701.23
A002649,C01395,BR008,Savings,31-10-2025,Closed,196120.55
A002650,C01382,BR001,Salary,02-10-2024,Active,27643.43
A002651,C01696,BR009,Fixed Deposit,30-10-2025,Active,187429.71
A002652,C02815,BR005,Salary,06-06-2022,Active,24242.92
A002653,C00761,BR008,Savings,13-08-2024,Closed,21269.89
A002654,C00468,BR009,Savings,03-02-2022,Active,19316.23
A002655,C00324,BR014,Salary,24-10-2022,Active,34449.63
A002656,C02211,BR014,Savings,22-04-2025,Active,18081.99
A002657,C00033,BR011,Salary,28-05-2022,Closed,18554.43
A002658,C02124,BR002,Savings,01-12-2023,Inactive,2374.23
A002659,C02654,BR007,Fixed Deposit,13-04-2022,Active,1030428.8
A002660,C02045,BR015,Savings,13-03-2023,Active,141539.66
A002661,C00512,BR002,Fixed Deposit,30-06-2022,Active,29499.3
A002662,C01989,BR005,Savings,26-10-2023,Active,16652.3
A002663,C01329,BR012,Salary,28-07-2024,Active,11957.8
A002664,C00067,BR007,Savings,07-08-2024,Active,9258.31
A002665,C00593,BR010,Current,24-09-2025,Active,17562.1
A002666,C02227,BR005,Savings,27-06-2022,Active,102601.34
A002667,C01683,BR015,Savings,09-08-2023,Active,40306.88
A002668,C01500,BR013,Savings,04-02-2024,Closed,72566.38
A002669,C02329,BR012,Savings,06-05-2022,Active,51083.82
A002670,C01573,BR009,Fixed Deposit,11-06-2022,Active,370003.28
A002671,C02905,BR008,Salary,30-03-2023,Active,82549.27
A002672,C00153,BR002,Salary,09-06-2025,Active,78185.44
A002673,C00859,BR008,Savings,06-05-2024,Active,15081.02
A002674,C00566,BR004,Savings,01-04-2024,Inactive,69504.25
A002675,C01242,BR008,Savings,16-03-2024,Active,30873.03
A002676,C02734,BR012,Savings,30-03-2025,Closed,28038.89
A002677,C01229,BR003,Current,07-03-2024,Active,170114.42
A002678,C00947,BR001,Salary,19-11-2024,Active,47517.79
A002679,C00254,BR005,Savings,29-03-2023,Inactive,74494.91
A002680,C01182,BR002,Savings,06-04-2025,Active,17003.85
A002681,C00687,BR007,Savings,17-02-2022,Active,56605.56
A002682,C00568,BR014,Savings,15-05-2023,Active,13057.63
A002683,C00402,BR008,Savings,01-01-2023,Active,30066.37
A002684,C01897,BR015,Savings,23-07-2022,Active,31819.58
A002685,C02127,BR001,Savings,24-02-2024,Active,79829.04
A002686,C02223,BR001,Savings,26-07-2025,Active,35276.67
A002687,C00161,BR005,Salary,26-08-2022,Active,28016.22
A002688,C02764,BR009,Fixed Deposit,16-07-2025,Active,98683.78
A002689,C01522,BR006,Savings,06-06-2025,Active,24305.46
A002690,C01687,BR005,Savings,14-07-2025,Active,23449.96
A002691,C02633,BR014,Savings,09-01-2022,Active,7101.65
A002692,C00827,BR015,Salary,16-12-2025,Active,29107.97
A002693,C01511,BR009,Current,17-09-2023,Active,20488.62
A002694,C00213,BR011,Current,21-05-2024,Active,144276.72
A002695,C01478,BR009,Current,22-03-2023,Active,43293.44
A002696,C00799,BR008,Fixed Deposit,19-01-2024,Active,79070.51
A002697,C00548,BR005,Savings,14-03-2024,Active,17388.6
A002698,C01856,BR008,Savings,10-03-2025,Active,8987.26
A002699,C00391,BR013,Savings,14-05-2023,Active,22691.88
A002700,C02923,BR006,Savings,10-06-2022,Active,15682.36
A002701,C00698,BR007,Savings,06-05-2024,Active,216569.4
A002702,C00238,BR004,Fixed Deposit,18-02-2025,Active,108072.31
A002703,C01340,BR008,Salary,23-01-2022,Active,109498.75
A002704,C01166,BR004,Fixed Deposit,01-04-2025,Active,94171.09
A002705,C01974,BR005,Fixed Deposit,19-03-2025,Active,39450.21
A002706,C02002,BR006,Current,23-04-2024,Active,130611.32
A002707,C01777,BR008,Fixed Deposit,17-10-2025,Active,202320.35
A002708,C01724,BR010,Salary,21-07-2023,Active,70935.33
A002709,C02332,BR006,Savings,14-07-2022,Active,14305.59
A002710,C01956,BR010,Current,16-08-2024,Active,38841.14
A002711,C00419,BR003,Fixed Deposit,10-06-2024,Closed,199588.84
A002712,C01390,BR012,Salary,29-08-2025,Active,31166.29
A002713,C02064,BR005,Salary,24-11-2022,Active,30148.03
A002714,C00802,BR012,Savings,19-08-2022,Active,65631.02
A002715,C02591,BR011,Salary,19-09-2024,Active,81045.59
A002716,C01449,BR001,Savings,31-03-2023,Active,35609.89
A002717,C00964,BR005,Current,28-09-2022,Active,40698.94
A002718,C01145,BR007,Salary,07-09-2024,Active,2237.54
A002719,C01858,BR007,Current,28-09-2022,Active,37810.08
A002720,C02128,BR009,Savings,02-05-2025,Active,20013.27
A002721,C00768,BR002,Salary,31-03-2023,Active,38174.69
A002722,C00515,BR004,Savings,10-08-2024,Active,238788.11
A002723,C00275,BR011,Savings,23-04-2024,Active,12684.76
A002724,C01489,BR001,Savings,13-05-2024,Active,35638.58
A002725,C02782,BR002,Current,21-03-2023,Active,22384.59
A002726,C02878,BR006,Savings,06-05-2022,Closed,88583.04
A002727,C01680,BR005,Savings,23-07-2024,Active,35036.31
A002728,C01596,BR015,Fixed Deposit,26-09-2023,Active,110678.61
A002729,C01510,BR008,Savings,28-11-2025,Active,24582.96
A002730,C00712,BR002,Fixed Deposit,24-07-2025,Active,59546.84
A002731,C01248,BR015,Savings,19-04-2022,Active,49759.99
A002732,C02808,BR005,Savings,13-06-2023,Active,32391.81
A002733,C01849,BR006,Salary,31-08-2023,Active,46077.43
A002734,C00733,BR005,Savings,11-07-2023,Active,16642.63
A002735,C00263,BR006,Fixed Deposit,22-11-2024,Active,39982.75
A002736,C02254,BR008,Savings,07-06-2023,Active,11722.38
A002737,C02709,BR005,Salary,12-08-2022,Active,24047.29
A002738,C00329,BR001,Savings,14-06-2023,Active,92093.36
A002739,C01126,BR007,Fixed Deposit,23-02-2025,Active,181295.47
A002740,C02557,BR014,Savings,15-08-2023,Inactive,45471.66
A002741,C00760,BR006,Current,22-02-2023,Inactive,248059.13
A002742,C00542,BR009,Savings,03-02-2025,Active,45942.56
A002743,C01183,BR004,Salary,07-04-2022,Active,33181.38
A002744,C01183,BR004,Savings,27-10-2023,Active,55265.64
A002745,C01445,BR005,Savings,31-05-2022,Closed,113418.23
A002746,C02897,BR009,Current,05-06-2024,Active,171225.71
A002747,C02918,BR015,Savings,07-08-2025,Active,26764.68
A002748,C01739,BR002,Salary,09-10-2023,Active,76382.96
A002749,C00226,BR006,Salary,05-12-2025,Active,20956.34
A002750,C00792,BR001,Savings,30-06-2025,Closed,37698.92
A002751,C00543,BR009,Salary,29-11-2024,Active,6412.49
A002752,C00002,BR011,Savings,19-09-2022,Closed,26937
A002753,C01149,BR010,Current,17-02-2022,Active,24134.61
A002754,C00021,BR005,Savings,29-06-2022,Active,46547.31
A002755,C01724,BR010,Savings,24-05-2023,Inactive,75177.57
A002756,C00824,BR006,Salary,19-08-2023,Closed,78902.72
A002757,C02175,BR007,Fixed Deposit,03-11-2022,Active,225588.82
A002758,C01581,BR011,Fixed Deposit,24-11-2025,Closed,27210.07
A002759,C02853,BR001,Salary,21-12-2024,Active,77967.08
A002760,C01455,BR015,Savings,19-10-2024,Inactive,236470.63
A002761,C00470,BR009,Savings,09-08-2024,Inactive,34225.89
A002762,C02766,BR014,Savings,19-06-2024,Active,11400.24
A002763,C00927,BR005,Salary,12-07-2025,Active,21107.68
A002764,C02293,BR005,Savings,25-07-2023,Active,52114.04
A002765,C02349,BR005,Fixed Deposit,25-07-2022,Active,78843.85
A002766,C02775,BR005,Savings,08-03-2023,Active,18312.36
A002767,C01921,BR004,Savings,01-12-2022,Active,26444.09
A002768,C01536,BR009,Fixed Deposit,29-10-2025,Active,43920.37
A002769,C01155,BR005,Savings,08-04-2024,Active,161157.41
A002770,C01340,BR008,Savings,16-09-2023,Active,62802.18
A002771,C02342,BR009,Current,07-02-2022,Active,304642.6
A002772,C01699,BR005,Fixed Deposit,04-11-2024,Active,188991.05
A002773,C00148,BR005,Savings,02-08-2024,Active,34511.96
A002774,C01117,BR009,Savings,30-03-2025,Active,8389.57
A002775,C02743,BR014,Savings,11-07-2022,Inactive,14479.36
A002776,C00633,BR005,Current,18-08-2024,Active,118716.46
A002777,C01417,BR015,Savings,13-06-2023,Active,11129.11
A002778,C02510,BR009,Current,06-12-2022,Closed,112841.68
A002779,C00872,BR010,Savings,24-11-2022,Active,3627.22
A002780,C02042,BR006,Fixed Deposit,25-02-2023,Active,461929.93
A002781,C02356,BR003,Salary,06-12-2024,Active,69937.02
A002782,C00977,BR005,Salary,03-02-2022,Active,23744.26
A002783,C02688,BR015,Savings,16-10-2025,Active,76226.1
A002784,C01339,BR006,Savings,17-11-2025,Active,13825.53
A002785,C00889,BR012,Savings,15-11-2025,Active,17105.04
A002786,C00677,BR005,Current,04-05-2025,Closed,11113.65
A002787,C00800,BR005,Savings,19-04-2023,Active,29289.76
A002788,C01689,BR006,Savings,14-08-2023,Inactive,20573.57
A002789,C00676,BR009,Savings,05-07-2022,Active,31780.21
A002790,C01076,BR012,Savings,27-07-2025,Active,107371.83
A002791,C02133,BR012,Savings,30-01-2025,Active,103891.19
A002792,C02627,BR012,Current,13-08-2022,Active,81872.58
A002793,C02037,BR001,Salary,17-12-2025,Active,25873.82
A002794,C01586,BR006,Savings,03-03-2022,Inactive,54518.98
A002795,C02089,BR007,Salary,26-01-2025,Active,16814.94
A002796,C01236,BR007,Savings,17-07-2022,Active,94533.49
A002797,C00813,BR008,Fixed Deposit,31-12-2024,Active,87469.57
