Loan_ID,Customer_ID,Branch_ID,Loan_Type,Application_Date.1,Loan_Amount,Interest_Rate,Tenure_Months,Approval_Status,Loan_Status,Estimated_Interest
L002051,C01904,BR005,Home,02-02-2025,1190749.28,12.96,12,Approved,Active,154321.11
L002052,C02913,BR007,Education,08-01-2025,529051.06,8.72,84,Approved,Closed,322932.77
L002053,C02433,BR007,Business,18-03-2025,2012832.55,13.78,12,Approved,Closed,277368.33
L002054,C02259,BR004,Business,09-10-2024,1167593.67,7.9,60,Approved,Active,461199.5
L002055,C00721,BR003,Education,17-12-2024,197419.51,10.08,120,Rejected,Rejected,198998.87
L002056,C00724,BR005,Personal,08-06-2025,144438.41,12.61,84,Approved,Active,127495.78
L002057,C02662,BR005,Education,29-01-2023,279634.91,12.93,120,Rejected,Rejected,361567.94
L002058,C01679,BR015,Home,28-01-2023,699749.42,10.43,48,Approved,Active,291935.46
L002059,C02038,BR014,Auto,25-06-2025,280029.95,9.62,36,Rejected,Rejected,80816.64
L002060,C01171,BR015,Auto,24-05-2025,517787.77,14.39,48,Pending,Under Review,298038.64
L002061,C01008,BR008,Personal,06-10-2024,71767.38,10.44,120,Approved,Active,74925.14
L002062,C01975,BR005,Education,28-08-2024,692429.12,8.01,180,Approved,Active,831953.59
L002063,C01495,BR015,Personal,29-01-2024,308800.28,11.18,120,Approved,Active,345238.71
L002064,C01670,BR005,Personal,26-12-2024,265219.36,10.07,12,Approved,Active,26707.59
L002065,C00946,BR008,Home,24-08-2023,1015451.71,14.75,48,Rejected,Rejected,599116.51
L002066,C00135,BR009,Personal,28-09-2025,77572.88,14.28,60,Pending,Under Review,55387.04
L002067,C00669,BR013,Auto,02-03-2023,334399.49,13.8,84,Rejected,Rejected,323029.91
L002068,C00236,BR001,Auto,23-03-2023,199910.88,11.33,36,Approved,Closed,67949.71
L002069,C02431,BR011,Personal,03-11-2023,217551.56,10.42,84,Approved,Active,158682.11
L002070,C00988,BR009,Auto,16-03-2024,480328.26,12.03,24,Rejected,Rejected,115566.98
L002071,C02572,BR005,Auto,21-09-2023,319630.51,7.87,120,Approved,Active,251549.21
L002072,C01129,BR012,Education,12-06-2025,157515.84,14.72,84,Approved,Closed,162304.32
L002073,C02738,BR009,Auto,24-12-2025,223180.84,10.32,180,Approved,Active,345483.94
L002074,C00168,BR014,Business,14-10-2025,924665.58,10.43,60,Approved,Active,482213.1
L002075,C00085,BR005,Auto,02-01-2025,911673.69,7.39,240,Approved,Active,1347453.71
L002076,C00105,BR001,Auto,28-06-2025,949565.64,8.42,36,Approved,Active,239860.28
L002077,C02630,BR011,Auto,30-03-2025,1173622.48,14.24,84,Approved,Active,1169866.89
L002078,C02529,BR007,Personal,06-07-2025,119157.65,12.03,36,Approved,Closed,43004
L002079,C01852,BR013,Auto,04-04-2023,808593.29,9.38,12,Approved,Active,75846.05
L002080,C00527,BR006,Home,09-01-2023,2522526.06,12.77,12,Approved,Active,322126.58
L002081,C02526,BR005,Personal,08-07-2025,731215.66,13.37,240,Approved,Active,1955270.67
L002082,C02126,BR011,Home,23-09-2023,2477600.21,14.52,60,Approved,Active,1798737.75
L002083,C02942,BR005,Business,12-06-2023,2105517.21,14.56,84,Rejected,Rejected,2145943.14
L002084,C02290,BR006,Business,05-09-2025,618717.26,12.31,240,Approved,Active,1523281.89
L002085,C02558,BR002,Education,18-07-2025,201117.95,9.2,36,Approved,Active,55508.55
L002086,C01514,BR011,Personal,23-12-2025,289635.85,14.73,36,Approved,Active,127990.08
L002087,C01475,BR008,Home,13-08-2024,895326.57,10.63,12,Approved,Active,95173.21
L002088,C00042,BR008,Auto,16-10-2023,531634.41,11.89,180,Rejected,Rejected,948169.97
L002089,C02337,BR002,Personal,24-02-2024,883401.95,13.11,60,Approved,Active,579069.98
L002090,C01187,BR006,Personal,09-08-2025,849891.15,9.6,240,Approved,Closed,1631791.01
L002091,C02865,BR014,Education,01-03-2025,62250.8,9.84,36,Approved,Closed,18376.44
L002092,C01986,BR003,Education,07-04-2023,260754.33,9.95,84,Approved,Closed,181615.39
L002093,C02397,BR014,Personal,18-04-2023,699326.85,11.09,240,Approved,Active,1646215.4
L002094,C02344,BR005,Auto,02-07-2023,1084994.4,7.55,84,Rejected,Rejected,573419.54
L002095,C02520,BR005,Business,16-02-2024,838423.15,9.64,60,Approved,Active,404119.96
L002096,C02480,BR015,Business,02-05-2025,2191368.4,9.24,12,Approved,Active,202482.44
L002097,C02328,BR002,Business,02-09-2025,865857.57,14.17,180,Approved,Active,1840380.27
L002098,C00184,BR003,Business,05-08-2025,2413974.44,11.19,60,Approved,Active,1350618.7
L002099,C00920,BR001,Auto,05-03-2023,950730.56,14.68,84,Approved,Closed,976970.72
L002100,C01262,BR014,Auto,04-11-2025,956434.71,8.82,120,Approved,Active,843575.41
L002101,C00991,BR015,Home,15-06-2023,1204701.33,8.12,60,Approved,Closed,489108.74
L002102,C01702,BR007,Personal,01-05-2023,143556.7,8.06,12,Approved,Active,11570.67
L002103,C01519,BR005,Home,22-10-2023,1801561.69,11.05,84,Approved,Active,1393507.97
L002104,C02677,BR012,Auto,25-11-2024,319012.64,12.08,84,Approved,Active,269757.09
L002105,C01049,BR008,Business,30-09-2024,495702.66,12.42,36,Approved,Closed,184698.81
L002106,C02315,BR005,Business,16-05-2024,1717850.55,9.84,24,Approved,Active,338072.99
L002107,C01747,BR012,Personal,16-07-2024,883157.3,9.67,180,Approved,Active,1281019.66
L002108,C02217,BR007,Home,26-05-2024,2867067.16,13.86,120,Approved,Active,3973755.08
L002109,C01479,BR015,Personal,20-11-2024,68582.94,9.65,36,Rejected,Rejected,19854.76
L002110,C00700,BR001,Auto,25-10-2024,427503.5,12.06,24,Approved,Active,103113.84
L002111,C01222,BR005,Home,02-03-2023,2150418.31,8.26,36,Rejected,Rejected,532873.66
L002112,C01466,BR013,Auto,25-09-2025,1120254.75,9.53,60,Approved,Closed,533801.39
L002113,C00468,BR009,Personal,20-05-2023,789573.04,7.47,12,Approved,Active,58981.11
L002114,C02244,BR010,Auto,15-10-2025,1165936.69,11.47,180,Rejected,Rejected,2005994.08
L002115,C00201,BR015,Education,19-09-2025,646235.8,8.39,60,Approved,Closed,271095.92
L002116,C01843,BR012,Business,10-09-2024,1861610.54,10.35,48,Approved,Active,770706.76
L002117,C01427,BR001,Home,25-02-2024,2835396.32,13.03,60,Approved,Active,1847260.7
L002118,C01315,BR008,Business,05-10-2024,1026976.99,14.38,48,Approved,Closed,590717.16
L002119,C02008,BR003,Education,22-05-2023,289820.79,12.72,240,Rejected,Rejected,737304.09
L002120,C01749,BR011,Auto,22-03-2025,487014.18,9.61,48,Approved,Defaulted,187208.25
L002121,C01717,BR011,Home,17-11-2023,2409754.66,8.11,24,Approved,Active,390862.21
L002122,C00865,BR002,Business,26-02-2025,806643.59,12.96,240,Approved,Active,2090820.19
L002123,C02217,BR007,Personal,03-08-2024,525177.84,11.48,48,Approved,Active,241161.66
L002124,C01306,BR005,Education,29-05-2025,146058.04,9.98,120,Approved,Defaulted,145765.92
L002125,C00950,BR003,Business,11-10-2023,1711359.22,7.44,84,Approved,Active,891275.88
L002126,C01350,BR006,Auto,07-04-2023,280938.36,11.22,120,Approved,Closed,315212.84
L002127,C02334,BR007,Home,12-09-2025,686115.36,10.11,180,Approved,Active,1040493.94
L002128,C02391,BR007,Home,23-09-2024,2256377.9,8.54,120,Approved,Closed,1926946.73
L002129,C02800,BR004,Home,23-02-2024,1315962.34,10.37,48,Approved,Active,545861.18
L002130,C00898,BR003,Business,24-03-2025,1565611.02,7.64,24,Approved,Defaulted,239225.36
L002131,C02340,BR007,Home,19-01-2023,1611010.54,8.31,180,Approved,Closed,2008124.64
L002132,C01480,BR006,Personal,12-09-2023,341657.19,9.03,36,Pending,Under Review,92554.93
L002133,C01281,BR005,Education,20-04-2024,667597.05,9.16,60,Approved,Active,305759.45
L002134,C02907,BR009,Auto,02-01-2025,268721.23,7.59,120,Approved,Active,203959.41
L002135,C01502,BR009,Education,11-09-2023,331083.77,10.78,120,Approved,Active,356908.3
L002136,C00705,BR004,Auto,21-02-2023,428348.14,13.4,60,Approved,Active,286993.25
L002137,C00953,BR008,Auto,28-02-2024,284526.77,7.81,12,Approved,Active,22221.54
L002138,C00611,BR006,Education,05-02-2025,516748.95,7.41,60,Approved,Defaulted,191455.49
L002139,C02895,BR012,Auto,18-10-2024,1101649.41,9.35,120,Approved,Active,1030042.2
L002140,C01835,BR005,Business,13-05-2024,1112877.22,13.18,24,Approved,Active,293354.44
L002141,C02587,BR005,Personal,31-01-2023,859142.44,9.3,120,Approved,Closed,799002.47
L002142,C01794,BR010,Personal,28-12-2024,525979.85,11.25,36,Approved,Active,177518.2
L002143,C02509,BR008,Business,27-05-2023,1492467.09,7.65,84,Rejected,Rejected,799216.13
L002144,C01752,BR008,Auto,11-11-2023,1026050.53,8.92,24,Approved,Active,183047.41
L002145,C00992,BR005,Business,19-01-2024,326564.74,10.53,36,Approved,Active,103161.8
L002146,C01819,BR008,Home,12-02-2024,2998224.66,11.19,120,Approved,Active,3355013.39
L002147,C00230,BR006,Home,30-09-2024,841627.97,11.47,36,Rejected,Rejected,289604.18
L002148,C01517,BR006,Home,20-07-2023,501374.37,11.56,48,Approved,Active,231835.51
L002149,C01220,BR005,Auto,04-09-2025,898319.9,10.52,60,Approved,Active,472516.27
L002150,C02308,BR008,Auto,11-01-2024,703231.28,14.52,180,Approved,Active,1531637.73
L002151,C00307,BR005,Business,04-04-2025,1936915.8,14.26,240,Approved,Active,5524083.86
L002152,C01898,BR007,Personal,17-06-2023,806304.92,14.33,120,Approved,Closed,1155434.95
L002153,C02868,BR004,Home,19-07-2023,1123064.02,11.34,48,Approved,Active,509421.84
L002154,C00263,BR006,Personal,03-07-2025,797943.88,10.38,24,Approved,Active,165653.15
L002155,C02846,BR014,Education,02-08-2025,443836.57,14.48,48,Approved,Active,257070.14
L002156,C02544,BR003,Personal,26-04-2024,51746.12,12.85,24,Rejected,Rejected,13298.75
L002157,C02484,BR014,Personal,09-03-2025,318374.51,12.77,24,Approved,Closed,81312.85
L002158,C02019,BR011,Home,29-04-2023,2327082.77,14.05,60,Approved,Active,1634775.65
L002159,C02948,BR006,Home,13-03-2023,1892958.41,13.9,120,Approved,Active,2631212.19
L002160,C01231,BR008,Home,26-06-2025,2044415.26,7.44,48,Rejected,Rejected,608417.98
L002161,C00074,BR005,Home,01-04-2025,1668813.25,14,180,Rejected,Rejected,3504507.82
L002162,C01837,BR005,Personal,17-10-2025,103378.33,12.59,36,Rejected,Rejected,39046
L002163,C00845,BR011,Personal,05-06-2023,207070.5,11.42,84,Approved,Active,165532.16
L002164,C01839,BR015,Education,24-09-2024,145436.54,11.04,84,Rejected,Rejected,112393.36
L002165,C01602,BR006,Business,30-08-2023,657967.51,10.52,48,Approved,Active,276872.73
L002166,C00406,BR003,Personal,18-10-2023,67501.56,8.43,60,Approved,Active,28451.91
L002167,C01073,BR006,Personal,07-05-2023,549182.33,11.01,120,Rejected,Rejected,604649.75
L002168,C02275,BR001,Auto,14-04-2025,293307.93,7.77,12,Approved,Closed,22790.03
L002169,C02914,BR005,Home,18-03-2025,1424993.04,10.06,60,Approved,Active,716771.5
L002170,C02117,BR012,Home,07-07-2025,1470137.72,10.22,48,Approved,Active,600992.3
L002171,C02207,BR009,Personal,18-08-2025,507443.69,13.85,120,Approved,Closed,702809.51
L002172,C02490,BR001,Auto,15-11-2024,472685.45,12.28,48,Pending,Under Review,232183.09
L002173,C00695,BR004,Business,02-06-2025,2370265.96,11.11,120,Approved,Defaulted,2633365.48
L002174,C01652,BR011,Personal,25-07-2024,539089.33,9.01,36,Rejected,Rejected,145715.85
L002175,C00485,BR012,Education,04-08-2023,177951.44,8.77,48,Rejected,Rejected,62425.37
L002176,C00616,BR011,Personal,26-01-2025,266084.81,8.65,12,Approved,Active,23016.34
L002177,C00741,BR002,Auto,14-01-2025,1125352.09,8.03,48,Approved,Defaulted,361463.09
L002178,C02650,BR006,Personal,23-11-2023,294185.26,12.9,36,Approved,Active,113849.7
L002179,C02776,BR009,Education,22-08-2024,271647.44,10.67,120,Approved,Active,289847.82
L002180,C00883,BR009,Business,05-05-2025,1990820.73,9.79,12,Rejected,Rejected,194901.35
L002181,C00604,BR011,Auto,04-05-2024,540502.71,12.11,180,Approved,Active,981823.17
L002182,C01135,BR004,Business,21-04-2025,1052490.64,13.83,48,Approved,Active,582237.82
L002183,C00284,BR006,Auto,02-09-2023,800032.12,10.57,60,Approved,Active,422816.98
L002184,C02972,BR008,Personal,23-05-2023,712418.13,11.74,180,Approved,Active,1254568.33
L002185,C00879,BR005,Business,06-07-2024,1444527.76,8.64,180,Approved,Defaulted,1872107.98
L002186,C00634,BR012,Home,24-01-2024,2688799.44,8.72,48,Rejected,Rejected,937853.24
L002187,C02515,BR006,Personal,14-03-2024,319062.74,9.45,24,Approved,Active,60302.86
L002188,C01122,BR006,Home,25-10-2025,2739492.77,8.3,12,Approved,Active,227377.9
L002189,C00533,BR005,Education,09-05-2025,667326.55,13.62,84,Approved,Active,636229.13
L002190,C00893,BR015,Business,11-02-2023,841857.26,12.43,36,Approved,Active,313928.57
L002191,C01352,BR015,Home,07-12-2024,865596.19,9.18,24,Pending,Under Review,158923.46
L002192,C02751,BR002,Home,10-07-2024,1115523.18,14.11,180,Rejected,Rejected,2361004.81
L002193,C02140,BR006,Business,03-04-2024,810022.41,7.5,120,Rejected,Rejected,607516.81
L002194,C01717,BR011,Home,16-09-2024,2533459.02,11.32,48,Approved,Active,1147150.24
L002195,C01775,BR005,Personal,09-09-2023,607995.06,14.7,12,Approved,Active,89375.27
L002196,C00251,BR008,Auto,31-07-2024,399750.76,8.4,60,Approved,Active,167895.32
L002197,C01740,BR003,Education,24-08-2025,541440.25,10.01,24,Approved,Active,108396.34
L002198,C00733,BR005,Business,19-02-2024,2304878.91,7.3,120,Approved,Active,1682561.6
L002199,C00204,BR002,Business,01-04-2023,688431.16,13.15,240,Approved,Active,1810573.95
L002200,C01458,BR006,Home,29-04-2023,655913.06,9.58,24,Approved,Active,125672.94
L002201,C02196,BR014,Education,15-07-2025,308403.62,10.39,36,Approved,Active,96129.41
L002202,C02611,BR008,Personal,15-01-2025,127929.2,8.2,120,Approved,Closed,104901.94
L002203,C01770,BR004,Personal,31-12-2025,704884.83,9.53,120,Approved,Defaulted,671755.24
L002204,C02450,BR010,Personal,26-06-2025,102941.49,8.13,240,Approved,Active,167382.86
L002205,C00062,BR002,Business,24-04-2025,697361.42,9.76,48,Rejected,Rejected,272249.9
L002206,C00615,BR010,Business,23-12-2023,1663175.23,13.82,60,Approved,Active,1149254.08
L002207,C00714,BR003,Personal,09-12-2025,323087.31,12.86,120,Approved,Closed,415490.28
L002208,C01558,BR013,Home,27-08-2025,1896392.15,11.23,180,Approved,Closed,3194472.58
L002209,C00821,BR006,Business,10-07-2025,1885828.41,9.77,84,Approved,Defaulted,1289718.05
L002210,C01556,BR015,Personal,22-04-2023,237499.58,11.46,60,Approved,Active,136087.26
L002211,C02076,BR003,Business,31-10-2023,1254177.63,11.64,36,Approved,Active,437958.83
L002212,C02761,BR005,Education,17-12-2023,268395.41,14.7,180,Rejected,Rejected,591811.88
L002213,C00387,BR015,Home,11-04-2025,505277.42,7.25,60,Approved,Active,183163.06
L002214,C02164,BR011,Auto,23-07-2024,291523.32,10.71,24,Rejected,Rejected,62444.3
L002215,C00521,BR015,Education,15-09-2023,696507.73,14.37,12,Approved,Active,100088.16
L002216,C02700,BR005,Auto,20-02-2023,1024786.68,12.8,84,Approved,Defaulted,918208.87
L002217,C02309,BR006,Personal,12-05-2025,144356.84,9.66,48,Approved,Active,55779.48
L002218,C02701,BR006,Home,02-03-2024,727811.25,10.5,240,Approved,Closed,1528403.62
L002219,C00227,BR006,Personal,22-03-2024,591062.38,10.08,180,Approved,Active,893686.32
L002220,C00437,BR008,Auto,06-01-2025,510402.97,12.47,12,Rejected,Rejected,63647.25
L002221,C01196,BR009,Auto,29-11-2023,751568.21,11.89,120,Approved,Active,893614.6
L002222,C02932,BR007,Home,21-12-2025,1939004.78,7.75,84,Approved,Active,1051910.09
L002223,C01223,BR005,Personal,19-07-2024,823172.17,8.56,240,Approved,Active,1409270.76
L002224,C00098,BR008,Auto,25-12-2023,710623.57,11.28,240,Approved,Active,1603166.77
L002225,C02057,BR001,Education,04-05-2023,505288.3,12.89,120,Approved,Active,651316.62
L002226,C01681,BR008,Auto,06-06-2024,840225.38,10.82,180,Approved,Active,1363685.79
L002227,C00443,BR009,Personal,02-10-2024,740146.24,9.94,36,Approved,Active,220711.61
L002228,C02889,BR004,Home,25-01-2024,2502185.88,9.88,180,Approved,Closed,3708239.47
L002229,C00383,BR012,Personal,28-07-2023,593917.09,11.76,84,Approved,Active,488912.55
L002230,C02281,BR007,Personal,05-11-2025,576799.28,11.92,180,Rejected,Rejected,1031317.11
L002231,C02439,BR009,Personal,07-02-2024,636556.07,12.73,24,Approved,Active,162067.18
L002232,C00595,BR005,Business,04-04-2025,1998103.35,10.82,36,Pending,Under Review,648584.35
L002233,C02897,BR009,Home,09-07-2025,2813681.46,10.45,120,Approved,Active,2940297.13
L002234,C00096,BR006,Home,13-01-2025,641556.51,11.7,48,Approved,Closed,300248.45
L002235,C00505,BR015,Home,11-06-2025,1527143.79,10.32,60,Approved,Active,788006.2
L002236,C02639,BR006,Personal,25-06-2025,283320.43,12.29,12,Approved,Active,34820.08
L002237,C01312,BR015,Home,06-11-2025,798126.24,12.07,36,Approved,Active,289001.51
L002238,C02120,BR010,Business,11-06-2025,1756120.14,13.02,120,Approved,Closed,2286468.42
L002239,C02105,BR005,Home,03-07-2024,1457263.48,8.14,48,Rejected,Rejected,474484.99
L002240,C02234,BR013,Home,11-11-2025,1223416.24,11.61,84,Pending,Under Review,994270.38
L002241,C02839,BR007,Personal,22-06-2025,174509.73,10.13,36,Approved,Closed,53033.51
L002242,C02373,BR015,Personal,26-07-2025,105106.21,13.98,180,Approved,Defaulted,220407.72
L002243,C01006,BR010,Personal,16-02-2024,121520.31,12.93,120,Pending,Under Review,157125.76
L002244,C00351,BR005,Home,15-11-2023,921100.28,13.64,180,Rejected,Rejected,1884571.17
L002245,C02695,BR015,Home,25-04-2024,514544.92,14.52,180,Approved,Active,1120678.84
L002246,C00867,BR009,Personal,12-03-2023,276205.14,10.52,60,Pending,Under Review,145283.9
L002247,C02948,BR006,Business,24-10-2024,1403000.17,8.95,36,Approved,Active,376705.55
L002248,C01064,BR010,Auto,30-03-2023,1002776.4,13.34,120,Rejected,Rejected,1337703.72
L002249,C00726,BR011,Home,04-04-2023,596597.32,10.02,120,Approved,Active,597790.51
L002250,C00782,BR001,Home,02-01-2023,1861902.01,13.78,12,Approved,Closed,256570.1
L002251,C00416,BR010,Business,04-07-2025,2268149.08,10.09,12,Rejected,Rejected,228856.24
L002252,C02887,BR008,Home,22-05-2024,1340302.78,12.99,60,Pending,Under Review,870526.66
L002253,C01890,BR013,Education,24-12-2023,594105.77,9.94,12,Approved,Active,59054.11
L002254,C00815,BR015,Home,25-07-2024,1035112.11,11.85,60,Rejected,Rejected,613303.93
L002255,C00712,BR002,Home,23-02-2025,552495.08,8.37,180,Approved,Active,693657.57
L002256,C02297,BR013,Auto,02-11-2023,1041653.77,8.65,24,Approved,Active,180206.1
L002257,C00937,BR007,Personal,23-07-2023,55129.29,10.47,36,Approved,Active,17316.11
L002258,C02029,BR002,Business,19-05-2025,2187764.83,8.88,24,Approved,Active,388547.03
L002259,C01933,BR015,Personal,29-10-2025,516465.22,10.31,120,Approved,Active,532475.64
L002260,C00262,BR008,Education,23-02-2025,105480.55,9.97,240,Rejected,Rejected,210328.22
L002261,C02076,BR003,Education,25-11-2024,413303.18,13.95,48,Approved,Active,230623.17
L002262,C00493,BR001,Personal,23-03-2023,721079.9,9.33,180,Approved,Active,1009151.32
L002263,C01241,BR014,Home,29-02-2024,1802755.6,13.8,12,Rejected,Rejected,248780.27
L002264,C01918,BR005,Business,16-08-2024,1090009.91,13.28,180,Approved,Active,2171299.74
L002265,C02674,BR011,Business,26-09-2025,1873677.88,13.67,60,Pending,Under Review,1280658.83
L002266,C01636,BR006,Personal,27-02-2023,63986.19,9.19,120,Rejected,Rejected,58803.31
L002267,C00196,BR014,Auto,13-01-2024,917454.72,13.65,12,Approved,Active,125232.57
L002268,C01967,BR003,Personal,22-06-2024,220274.12,13.22,48,Pending,Under Review,116480.95
L002269,C02327,BR002,Education,06-05-2025,451306.12,14.55,180,Approved,Active,984975.61
L002270,C02348,BR006,Personal,14-12-2025,77692.45,7.68,12,Approved,Active,5966.78
L002271,C01104,BR007,Business,22-03-2023,1773733.52,13.6,12,Approved,Closed,241227.76
L002272,C00726,BR011,Education,20-02-2025,636778.18,13.45,12,Approved,Active,85646.67
L002273,C00063,BR002,Home,01-10-2024,519123.77,14.07,120,Approved,Active,730407.14
L002274,C01995,BR002,Auto,01-02-2025,511905.18,11.11,240,Approved,Active,1137453.31
L002275,C02353,BR003,Home,08-09-2025,1772766.2,8.48,180,Rejected,Rejected,2254958.61
L002276,C01359,BR004,Personal,12-08-2024,483858,11.77,12,Rejected,Rejected,56950.09
L002277,C01214,BR001,Home,08-11-2025,514816.83,14.63,60,Approved,Closed,376588.51
