Transaction_ID,Account_ID,Customer_ID,Branch_ID,Transaction_Date.1,Transaction_Type,Channel,Amount,Transaction_Status
T0013542,A000893,C02955,BR010,08-03-2024,Withdrawal,UPI,8199.16,Completed
T0013543,A004015,C00169,BR005,19-07-2023,Withdrawal,UPI,4278.2,Completed
T0013544,A000528,C01220,BR005,22-09-2025,Deposit,UPI,7689.2,Completed
T0013545,A001397,C01939,BR006,02-06-2023,Withdrawal,Mobile App,9255.72,Completed
T0013546,A001765,C01792,BR012,15-09-2024,Deposit,ATM,48648.39,Completed
T0013547,A002614,C01177,BR010,24-10-2025,Transfer,ATM,4723.1,Completed
T0013548,A000834,C02239,BR015,31-01-2025,Transfer,UPI,3965.31,Completed
T0013549,A002975,C02085,BR015,09-12-2025,Deposit,Net Banking,6993.92,Completed
T0013550,A000301,C00087,BR013,27-06-2023,Deposit,UPI,3288.48,Completed
T0013551,A000246,C01789,BR006,20-06-2024,Deposit,Net Banking,1012.9,Completed
T0013552,A000870,C02503,BR002,29-11-2025,Withdrawal,Net Banking,6093.1,Completed
T0013553,A000927,C01719,BR005,17-03-2023,Transfer,Net Banking,7529.69,Completed
T0013554,A002600,C01649,BR008,25-12-2025,Transfer,ATM,9773.48,Completed
T0013555,A003387,C00830,BR012,23-04-2023,Withdrawal,UPI,6540.07,Completed
T0013556,A003396,C02527,BR005,04-01-2025,Withdrawal,ATM,3985.47,Completed
T0013557,A000759,C00123,BR005,07-06-2025,Deposit,ATM,11583.4,Completed
T0013558,A001945,C00178,BR011,19-08-2023,Deposit,Branch,5371.66,Failed
T0013559,A000728,C00034,BR006,04-07-2025,Deposit,Mobile App,4866.77,Completed
T0013560,A002560,C01209,BR008,17-08-2024,Deposit,Branch,15465.52,Completed
T0013561,A001057,C00719,BR003,25-11-2024,Withdrawal,ATM,7475.21,Completed
T0013562,A002732,C02808,BR005,19-04-2023,Deposit,ATM,31497.31,Completed
T0013563,A003251,C00127,BR001,12-03-2023,Withdrawal,UPI,2972.93,Completed
T0013564,A002737,C02709,BR005,02-03-2023,Deposit,UPI,49382.74,Completed
T0013565,A000035,C02680,BR006,09-01-2024,Transfer,UPI,13645.74,Completed
T0013566,A004145,C01693,BR011,29-11-2023,Withdrawal,Net Banking,2954.6,Completed
T0013567,A001905,C00157,BR010,19-11-2024,Deposit,Net Banking,6708.67,Completed
T0013568,A002558,C02547,BR015,02-09-2023,Transfer,Debit Card,4705.46,Completed
T0013569,A002883,C02787,BR002,03-05-2024,Withdrawal,ATM,14847.3,Completed
T0013570,A002295,C02447,BR005,16-11-2025,Transfer,ATM,4696.93,Completed
T0013571,A004020,C01472,BR006,26-11-2025,Withdrawal,UPI,3595.74,Completed
T0013572,A003641,C00445,BR014,30-03-2025,Deposit,UPI,13692.6,Completed
T0013573,A002759,C02853,BR001,19-09-2024,Withdrawal,Mobile App,6990.99,Completed
T0013574,A002608,C02612,BR007,21-02-2025,Withdrawal,UPI,946.67,Completed
T0013575,A001469,C01628,BR005,05-03-2025,Transfer,UPI,26681.14,Completed
T0013576,A001925,C01077,BR004,14-04-2025,Deposit,Net Banking,7141.11,Completed
T0013577,A000025,C02741,BR005,20-02-2024,Deposit,ATM,7213.52,Completed
T0013578,A003119,C00721,BR003,30-01-2024,Deposit,UPI,22672.31,Completed
T0013579,A000552,C02225,BR008,15-09-2024,Withdrawal,UPI,14684.22,Completed
T0013580,A000942,C01997,BR006,25-12-2025,Deposit,Debit Card,77211.59,Completed
T0013581,A002421,C01989,BR005,27-01-2025,Withdrawal,Mobile App,4376.7,Completed
T0013582,A002825,C02695,BR015,28-09-2024,Deposit,UPI,18727.1,Completed
T0013583,A000141,C00295,BR009,28-11-2025,Deposit,UPI,4423.33,Completed
T0013584,A003223,C01255,BR003,18-08-2023,Deposit,UPI,12689.36,Completed
T0013585,A000582,C00515,BR004,30-04-2025,Withdrawal,Mobile App,25127.66,Completed
T0013586,A002682,C00568,BR014,08-01-2025,Deposit,ATM,5166.06,Completed
T0013587,A003273,C01579,BR001,14-10-2023,Deposit,Debit Card,96522.34,Completed
T0013588,A000789,C00730,BR005,28-08-2024,Deposit,Net Banking,15623.36,Completed
T0013589,A001679,C02090,BR001,04-08-2024,Withdrawal,ATM,6075.77,Completed
T0013590,A002164,C02532,BR005,29-10-2024,Deposit,Mobile App,512.67,Completed
T0013591,A002314,C00793,BR013,04-11-2025,Deposit,UPI,9129.14,Completed
T0013592,A003402,C02572,BR005,20-10-2023,Deposit,Debit Card,38266.78,Completed
T0013593,A004010,C02893,BR002,25-03-2024,Deposit,Debit Card,12381.22,Completed
T0013594,A001692,C02088,BR007,03-10-2024,Deposit,ATM,16785.07,Completed
T0013595,A002500,C00271,BR001,07-04-2023,Deposit,Debit Card,7403.61,Completed
T0013596,A003897,C02897,BR009,23-03-2023,Withdrawal,Debit Card,7912.85,Completed
T0013597,A002544,C00938,BR007,30-03-2024,Withdrawal,UPI,8221.41,Completed
T0013598,A000203,C01525,BR010,12-06-2025,Deposit,UPI,5659.08,Completed
T0013599,A001301,C01519,BR005,04-02-2024,Withdrawal,ATM,7944.27,Completed
T0013600,A002794,C01586,BR006,24-10-2024,Deposit,ATM,7781.26,Completed
T0013601,A004140,C00216,BR004,15-04-2025,Withdrawal,Net Banking,14499.66,Completed
T0013602,A000979,C02395,BR007,27-12-2024,Withdrawal,UPI,7782.95,Completed
T0013603,A000905,C01421,BR003,11-10-2024,Withdrawal,UPI,23514.17,Completed
T0013604,A002725,C02782,BR002,23-09-2024,Deposit,Branch,72574.5,Completed
T0013605,A000487,C00798,BR004,02-08-2024,Deposit,ATM,5700.98,Completed
T0013606,A003988,C00113,BR003,18-12-2025,Withdrawal,Debit Card,47502.16,Completed
T0013607,A003825,C02534,BR004,11-03-2024,Deposit,Debit Card,16484.24,Completed
T0013608,A002415,C00285,BR008,01-04-2023,Withdrawal,UPI,5019.84,Completed
T0013609,A001425,C02960,BR004,19-08-2025,Deposit,Net Banking,35916.95,Completed
T0013610,A001836,C02946,BR008,27-05-2024,Withdrawal,UPI,16187.52,Completed
T0013611,A002323,C01784,BR003,11-12-2025,Transfer,Mobile App,18109.8,Failed
T0013612,A003607,C02121,BR011,05-01-2025,Transfer,UPI,849.27,Completed
T0013613,A003034,C02978,BR012,29-09-2024,Deposit,UPI,16501.02,Completed
T0013614,A001948,C01236,BR007,22-10-2024,Withdrawal,UPI,8064.98,Completed
T0013615,A002678,C00947,BR001,29-01-2024,Deposit,Net Banking,12917.96,Completed
T0013616,A002370,C00854,BR006,02-03-2025,Deposit,ATM,15909.08,Completed
T0013617,A000497,C00894,BR002,06-12-2023,Transfer,ATM,13075.81,Completed
T0013618,A001290,C02007,BR008,10-12-2025,Withdrawal,Branch,13821.97,Pending
T0013619,A000857,C02092,BR001,13-10-2024,Withdrawal,Net Banking,18961.25,Completed
T0013620,A002308,C00706,BR006,15-06-2024,Transfer,UPI,6560.84,Completed
T0013621,A004075,C01889,BR001,12-10-2023,Withdrawal,Branch,49166.52,Completed
T0013622,A003007,C01651,BR001,24-05-2025,Transfer,ATM,15922.23,Completed
T0013623,A002781,C02356,BR003,22-05-2024,Withdrawal,Debit Card,4084.87,Completed
T0013624,A002140,C02558,BR002,29-06-2024,Deposit,Debit Card,12133.5,Completed
T0013625,A001487,C00134,BR005,20-06-2023,Deposit,ATM,3025.2,Completed
T0013626,A000886,C00651,BR009,22-03-2025,Transfer,Branch,19046.84,Completed
T0013627,A003814,C01333,BR003,18-03-2023,Withdrawal,ATM,3087.17,Completed
T0013628,A000083,C00577,BR008,01-07-2024,Deposit,ATM,7243.43,Completed
T0013629,A003823,C00249,BR003,06-05-2025,Withdrawal,Net Banking,6343.59,Completed
T0013630,A000916,C02972,BR008,10-05-2024,Withdrawal,ATM,19463.16,Completed
T0013631,A003372,C01157,BR001,20-06-2023,Deposit,UPI,3952.86,Completed
T0013632,A003572,C02281,BR007,22-11-2025,Deposit,Net Banking,13117.28,Completed
T0013633,A003852,C00472,BR011,09-02-2023,Withdrawal,UPI,2217.57,Completed
T0013634,A004029,C00182,BR002,21-01-2025,Withdrawal,UPI,24638.11,Completed
T0013635,A002111,C02862,BR008,03-01-2023,Transfer,UPI,8243.96,Completed
T0013636,A002363,C01111,BR010,17-01-2025,Withdrawal,ATM,5749.18,Completed
T0013637,A000134,C02878,BR006,27-11-2025,Withdrawal,ATM,10518.01,Completed
T0013638,A003483,C01035,BR001,23-07-2024,Withdrawal,Branch,11368.11,Completed
T0013639,A002440,C02611,BR008,10-01-2023,Deposit,Mobile App,5229.66,Completed
T0013640,A000198,C00233,BR010,16-03-2023,Transfer,UPI,42418.11,Completed
T0013641,A001456,C02411,BR005,13-09-2023,Transfer,UPI,24749.16,Completed
T0013642,A003586,C02334,BR007,28-01-2024,Deposit,UPI,1683.07,Completed
T0013643,A001614,C02975,BR001,26-08-2025,Transfer,ATM,9246.04,Completed
T0013644,A001207,C00170,BR004,24-02-2023,Deposit,Net Banking,6646.49,Completed
T0013645,A001142,C02280,BR007,15-07-2024,Withdrawal,Debit Card,560.99,Completed
T0013646,A000737,C02869,BR015,22-03-2025,Deposit,ATM,9943.35,Completed
T0013647,A002270,C01291,BR002,30-12-2024,Transfer,ATM,3930.25,Completed
T0013648,A001164,C01588,BR005,23-05-2025,Transfer,UPI,7453.39,Completed
T0013649,A002451,C02947,BR003,20-01-2025,Transfer,Debit Card,12366.68,Completed
T0013650,A002092,C02089,BR007,04-02-2023,Deposit,Mobile App,17857.19,Completed
T0013651,A002737,C02709,BR005,30-08-2025,Deposit,ATM,11711.79,Completed
T0013652,A002468,C00575,BR008,30-06-2024,Withdrawal,ATM,926.45,Completed
T0013653,A000249,C01652,BR011,23-06-2024,Transfer,UPI,8415.85,Completed
T0013654,A000030,C02965,BR008,14-09-2025,Deposit,ATM,1456.77,Completed
T0013655,A001277,C00888,BR010,23-04-2025,Deposit,ATM,2939.6,Completed
T0013656,A001441,C00830,BR012,27-04-2023,Withdrawal,Debit Card,57758.07,Completed
T0013657,A001897,C00688,BR015,26-11-2023,Transfer,UPI,9736.88,Completed
T0013658,A002959,C02030,BR006,27-01-2024,Transfer,Debit Card,1461.56,Completed
T0013659,A004082,C00052,BR003,07-11-2025,Transfer,Mobile App,7154.56,Pending
T0013660,A003152,C00206,BR008,11-05-2023,Withdrawal,UPI,75612.4,Completed
T0013661,A001538,C02738,BR009,04-06-2024,Transfer,Debit Card,5019.27,Completed
T0013662,A000985,C00848,BR010,30-06-2024,Transfer,UPI,1142.05,Completed
T0013663,A001496,C02366,BR010,19-07-2023,Transfer,Net Banking,7826.23,Completed
T0013664,A001036,C02173,BR011,06-08-2024,Withdrawal,Mobile App,77654.7,Completed
T0013665,A002353,C01431,BR014,12-09-2023,Deposit,Net Banking,5385.45,Completed
T0013666,A002855,C02023,BR002,05-03-2024,Withdrawal,ATM,40448.83,Completed
T0013667,A001101,C01472,BR006,14-05-2025,Deposit,UPI,8315.49,Completed
T0013668,A002561,C00805,BR005,06-07-2025,Deposit,UPI,96045.13,Completed
T0013669,A001554,C02270,BR008,06-02-2023,Withdrawal,Mobile App,7205.29,Completed
T0013670,A002089,C02992,BR005,25-03-2024,Transfer,ATM,6824.84,Completed
T0013671,A001001,C01942,BR010,22-01-2023,Withdrawal,Branch,15776.38,Completed
T0013672,A002296,C02293,BR005,30-04-2023,Deposit,ATM,4520.09,Completed
T0013673,A000383,C00905,BR012,28-01-2023,Withdrawal,Mobile App,5752.44,Completed
T0013674,A002098,C01299,BR006,23-05-2025,Deposit,ATM,7433.09,Completed
T0013675,A001875,C01301,BR011,02-08-2024,Deposit,Net Banking,47117.66,Completed
T0013676,A001711,C00503,BR005,22-08-2023,Deposit,UPI,1310.77,Completed
T0013677,A003790,C01092,BR015,02-06-2024,Withdrawal,Mobile App,2597.93,Completed
T0013678,A003310,C00482,BR007,03-03-2025,Deposit,ATM,42211.17,Completed
T0013679,A002408,C00158,BR013,04-11-2023,Withdrawal,UPI,9162.57,Completed
T0013680,A003733,C02678,BR009,21-04-2024,Withdrawal,UPI,2888.82,Completed
T0013681,A002766,C02775,BR005,05-06-2023,Withdrawal,Branch,14403.52,Completed
T0013682,A002688,C02764,BR009,28-08-2023,Deposit,Debit Card,7799.99,Completed
T0013683,A002021,C00214,BR006,29-08-2023,Deposit,ATM,4709.04,Completed
T0013684,A001133,C02905,BR008,19-04-2023,Withdrawal,Mobile App,3315.24,Completed
T0013685,A001257,C02327,BR002,07-06-2025,Deposit,Mobile App,5840.23,Completed
T0013686,A004093,C00518,BR015,25-06-2025,Withdrawal,ATM,913.69,Failed
T0013687,A002850,C01112,BR015,31-07-2024,Withdrawal,UPI,4844.67,Completed
T0013688,A000371,C01831,BR010,28-08-2023,Withdrawal,UPI,23561.26,Completed
T0013689,A000988,C02490,BR001,19-02-2023,Withdrawal,Debit Card,16240.08,Completed
T0013690,A003999,C02512,BR015,19-12-2025,Transfer,UPI,5476.03,Completed
T0013691,A000876,C00971,BR004,28-04-2024,Withdrawal,ATM,2134.87,Completed
T0013692,A002336,C00610,BR002,26-07-2024,Deposit,ATM,4904.44,Completed
T0013693,A001484,C01873,BR001,04-07-2024,Deposit,Net Banking,808.77,Completed
T0013694,A002983,C02850,BR004,08-03-2025,Transfer,Branch,12663.09,Completed
T0013695,A003617,C00521,BR015,22-04-2024,Transfer,UPI,14043.08,Completed
T0013696,A001779,C00749,BR008,12-09-2024,Withdrawal,ATM,17959.27,Completed
T0013697,A000044,C00562,BR013,19-04-2025,Transfer,ATM,23297.35,Completed
T0013698,A001500,C02194,BR003,30-12-2025,Withdrawal,UPI,18516.88,Pending
T0013699,A000093,C02497,BR002,08-02-2025,Deposit,Net Banking,8898.17,Completed
T0013700,A000938,C00137,BR010,20-09-2023,Withdrawal,UPI,5008.95,Completed
T0013701,A001619,C02990,BR010,30-07-2023,Deposit,UPI,4751.66,Completed
T0013702,A000472,C01234,BR010,05-03-2024,Withdrawal,Mobile App,7668.62,Completed
T0013703,A000150,C01481,BR006,15-06-2025,Transfer,ATM,17488.83,Completed
T0013704,A001314,C02381,BR013,25-08-2025,Withdrawal,Mobile App,3166.45,Completed
T0013705,A000110,C01971,BR002,18-05-2024,Withdrawal,Net Banking,10627.61,Completed
T0013706,A001069,C00243,BR001,29-07-2023,Transfer,Debit Card,2982.31,Completed
T0013707,A000492,C02802,BR015,19-12-2024,Transfer,Mobile App,13046.17,Completed
T0013708,A002242,C01927,BR014,20-11-2024,Withdrawal,Debit Card,4069.33,Completed
T0013709,A003357,C02080,BR011,29-05-2023,Deposit,Net Banking,54757.56,Completed
T0013710,A003601,C02083,BR010,09-09-2025,Transfer,Debit Card,5971.73,Completed
T0013711,A002610,C01580,BR009,05-11-2025,Withdrawal,Debit Card,10211.88,Completed
T0013712,A000352,C01131,BR003,22-12-2025,Withdrawal,Net Banking,2298.43,Completed
T0013713,A000307,C01630,BR005,07-08-2024,Transfer,ATM,13772.02,Completed
T0013714,A003138,C00156,BR013,26-05-2025,Deposit,UPI,23108.91,Completed
T0013715,A003141,C02481,BR012,03-02-2023,Deposit,Debit Card,3559.15,Completed
T0013716,A001124,C02769,BR001,18-03-2023,Deposit,Mobile App,7549.69,Completed
T0013717,A004168,C01079,BR005,09-01-2023,Transfer,UPI,3190.63,Completed
T0013718,A002693,C01511,BR009,14-09-2024,Withdrawal,Mobile App,6818.93,Completed
T0013719,A001839,C02517,BR007,29-04-2024,Withdrawal,Net Banking,20721.34,Completed
T0013720,A002635,C01872,BR005,23-01-2025,Transfer,ATM,63101.95,Completed
T0013721,A000079,C02798,BR005,27-08-2023,Transfer,UPI,17637.94,Completed
T0013722,A003098,C01605,BR001,02-12-2023,Transfer,UPI,2424.86,Completed
T0013723,A000927,C01719,BR005,10-01-2024,Transfer,Branch,7607.17,Completed
T0013724,A000064,C00437,BR008,12-01-2025,Transfer,UPI,17771.66,Completed
T0013725,A002627,C01801,BR008,27-12-2023,Withdrawal,Debit Card,388.09,Completed
T0013726,A000006,C01923,BR014,25-09-2025,Withdrawal,ATM,11600.26,Completed
T0013727,A000110,C01971,BR002,28-09-2023,Transfer,ATM,10078.59,Completed
T0013728,A000709,C02378,BR008,09-12-2024,Transfer,Net Banking,71560.35,Completed
T0013729,A004010,C02893,BR002,26-09-2023,Withdrawal,Net Banking,8487.77,Completed
T0013730,A004118,C00304,BR011,25-06-2024,Deposit,Mobile App,37434.11,Completed
T0013731,A001767,C02812,BR009,12-10-2024,Deposit,UPI,6588.51,Completed
T0013732,A001436,C02447,BR005,11-04-2025,Deposit,Debit Card,16565.04,Completed
T0013733,A001793,C02455,BR004,25-10-2025,Deposit,Debit Card,11887.68,Completed
T0013734,A002627,C01801,BR008,22-11-2023,Withdrawal,ATM,46697.39,Completed
T0013735,A002418,C01468,BR002,02-05-2025,Withdrawal,Debit Card,34525.92,Completed
T0013736,A001294,C01420,BR001,02-01-2025,Withdrawal,ATM,5409.8,Completed
T0013737,A001061,C00300,BR005,19-04-2025,Deposit,UPI,1825.62,Completed
T0013738,A002049,C01264,BR006,09-07-2024,Withdrawal,UPI,20444.79,Completed
T0013739,A001208,C00609,BR012,12-09-2023,Deposit,Net Banking,47348.3,Completed
T0013740,A001840,C02721,BR010,31-10-2024,Withdrawal,Net Banking,1842.59,Completed
T0013741,A000120,C01762,BR005,03-03-2024,Transfer,UPI,49581.95,Completed
T0013742,A000790,C02698,BR007,21-06-2024,Transfer,UPI,3691.58,Completed
T0013743,A004073,C01833,BR015,06-07-2023,Deposit,Mobile App,33725.74,Completed
T0013744,A001505,C00104,BR005,30-03-2024,Withdrawal,UPI,8195.07,Failed
T0013745,A001821,C02076,BR003,06-11-2024,Deposit,UPI,30395,Completed
T0013746,A000801,C01222,BR005,26-02-2023,Withdrawal,UPI,13015.16,Completed
T0013747,A003670,C00937,BR007,21-01-2024,Withdrawal,Net Banking,25175.27,Completed
T0013748,A001175,C00480,BR014,12-11-2024,Deposit,UPI,6094.52,Completed
T0013749,A001233,C02624,BR010,31-05-2024,Withdrawal,UPI,2185.08,Completed
T0013750,A001753,C00146,BR005,07-12-2025,Withdrawal,Debit Card,25436.18,Completed
T0013751,A003395,C01981,BR009,09-10-2025,Withdrawal,Mobile App,26172.96,Completed
T0013752,A003342,C00381,BR002,24-01-2024,Deposit,Mobile App,5776.71,Completed
T0013753,A000769,C01529,BR006,06-12-2025,Deposit,ATM,13139.36,Completed
T0013754,A000825,C00151,BR014,15-11-2024,Withdrawal,Net Banking,4892.09,Completed
T0013755,A001072,C02772,BR012,25-12-2023,Withdrawal,UPI,2082.88,Completed
T0013756,A000823,C02669,BR006,04-03-2025,Withdrawal,Branch,12373.29,Completed
T0013757,A002104,C02599,BR015,03-05-2023,Withdrawal,Branch,16254.81,Completed
T0013758,A001039,C02904,BR009,23-10-2024,Transfer,Net Banking,5832.3,Completed
T0013759,A000305,C01822,BR001,02-10-2025,Deposit,ATM,31475.22,Completed
T0013760,A003316,C00831,BR013,13-09-2025,Withdrawal,Debit Card,3839.71,Completed
T0013761,A001439,C00954,BR006,30-04-2023,Withdrawal,Mobile App,28970.17,Completed
T0013762,A001039,C02904,BR009,18-10-2025,Withdrawal,UPI,2800.46,Completed
T0013763,A000603,C02642,BR007,25-02-2024,Withdrawal,Net Banking,13707.75,Completed
T0013764,A003442,C01044,BR006,12-08-2025,Withdrawal,UPI,9503.87,Completed
T0013765,A002529,C01351,BR011,09-08-2024,Deposit,ATM,23024.42,Completed
T0013766,A001356,C02791,BR003,06-04-2024,Deposit,ATM,12908.92,Completed
T0013767,A003478,C00463,BR006,16-05-2024,Deposit,ATM,13191.73,Completed
T0013768,A001273,C02179,BR014,03-06-2023,Deposit,ATM,8363.83,Completed
T0013769,A001050,C02664,BR005,11-02-2025,Deposit,ATM,14962.23,Completed
T0013770,A001589,C00800,BR005,14-03-2024,Transfer,Net Banking,2457.12,Completed
T0013771,A000165,C02175,BR007,28-11-2023,Withdrawal,Debit Card,808.61,Completed
T0013772,A001883,C00990,BR007,27-07-2024,Withdrawal,UPI,62238.46,Completed
T0013773,A003154,C02061,BR004,17-12-2023,Deposit,ATM,1607.02,Completed
T0013774,A001764,C00667,BR008,16-02-2023,Withdrawal,ATM,51509.82,Completed
T0013775,A002439,C01202,BR004,29-04-2025,Transfer,Net Banking,4160.81,Completed
T0013776,A001657,C01147,BR002,07-07-2025,Deposit,UPI,38329.45,Completed
T0013777,A003457,C01632,BR014,02-08-2025,Deposit,UPI,35120.57,Completed
T0013778,A004191,C02862,BR008,28-08-2025,Transfer,UPI,7589.64,Completed
T0013779,A002279,C02401,BR002,05-03-2023,Deposit,ATM,7655.29,Completed
T0013780,A002912,C01419,BR002,23-11-2024,Transfer,ATM,4325.63,Completed
T0013781,A002559,C00051,BR005,04-08-2023,Deposit,ATM,8888.55,Completed
T0013782,A003703,C00070,BR006,27-09-2024,Transfer,Mobile App,11947.85,Completed
T0013783,A003804,C01030,BR005,22-11-2025,Deposit,UPI,73113.73,Completed
T0013784,A003754,C02690,BR005,29-02-2024,Withdrawal,ATM,1399.27,Completed
T0013785,A000293,C00853,BR013,05-07-2024,Deposit,Net Banking,7396.6,Completed
T0013786,A001794,C00124,BR005,07-12-2025,Transfer,ATM,18048.99,Completed
T0013787,A002105,C01880,BR012,27-11-2024,Deposit,ATM,2331.14,Completed
T0013788,A003256,C01024,BR001,23-04-2024,Withdrawal,ATM,27550.83,Completed
T0013789,A002372,C00144,BR012,23-11-2025,Withdrawal,Mobile App,30770.59,Completed
T0013790,A001978,C00456,BR008,14-08-2023,Deposit,UPI,20038.59,Completed
T0013791,A002240,C01189,BR012,06-05-2024,Withdrawal,ATM,5679.19,Completed
T0013792,A002498,C01919,BR006,19-11-2025,Transfer,Debit Card,20716.37,Completed
T0013793,A002535,C01124,BR010,08-02-2025,Withdrawal,Mobile App,7446.39,Completed
T0013794,A003085,C00312,BR002,04-07-2025,Deposit,UPI,5849.51,Completed
T0013795,A001681,C00325,BR005,16-10-2023,Transfer,Net Banking,19244.72,Completed
T0013796,A002444,C02458,BR007,25-12-2023,Withdrawal,UPI,5259.2,Completed
T0013797,A000507,C00129,BR013,12-05-2024,Deposit,Debit Card,21898.25,Completed
T0013798,A002131,C02733,BR011,03-09-2024,Transfer,ATM,21557.8,Completed
T0013799,A001573,C01097,BR013,06-10-2024,Withdrawal,ATM,26062.31,Completed
T0013800,A000050,C02426,BR008,03-10-2024,Withdrawal,UPI,4100.69,Completed
T0013801,A000869,C01497,BR003,17-08-2023,Deposit,Net Banking,15560.1,Completed
T0013802,A004074,C01145,BR007,19-08-2025,Transfer,UPI,6455.69,Completed
T0013803,A002307,C02768,BR012,20-06-2025,Deposit,ATM,71959.97,Pending
T0013804,A000160,C01893,BR001,23-08-2024,Withdrawal,Branch,2318.42,Completed
T0013805,A003720,C02872,BR015,20-05-2023,Withdrawal,Debit Card,9986.86,Completed
T0013806,A000506,C01361,BR015,03-04-2024,Withdrawal,Branch,7940.1,Completed
T0013807,A002623,C01432,BR005,19-01-2024,Deposit,UPI,8917.28,Completed
T0013808,A000179,C01095,BR011,10-10-2024,Withdrawal,ATM,2398.82,Completed
